epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,27127.2,1.1893,0.73993,1.13959,0.81851,0.65956,0.76563,0.49238,1.15412,0.70174,1.11937,0.00188897,0.00188897,0.00188897
75,27489.5,1.18609,0.74059,1.13828,0.81827,0.65991,0.76555,0.49244,1.15411,0.70127,1.11922,0.00177786,0.00177786,0.00177786
76,27853,1.18702,0.73816,1.13477,0.8188,0.65939,0.76554,0.49241,1.15401,0.70088,1.1191,0.00166675,0.00166675,0.00166675
77,28215.6,1.18489,0.73638,1.13532,0.818,0.66007,0.76577,0.4925,1.15392,0.70075,1.11895,0.00155564,0.00155564,0.00155564
78,28579.3,1.18297,0.73553,1.13416,0.81971,0.65927,0.76583,0.49256,1.15377,0.70066,1.11876,0.00144453,0.00144453,0.00144453
79,28942.1,1.18028,0.73222,1.13352,0.81899,0.65983,0.76603,0.49262,1.15398,0.70021,1.11895,0.00133342,0.00133342,0.00133342
80,29306.1,1.18031,0.73251,1.13212,0.81963,0.65958,0.766,0.49264,1.15384,0.69987,1.11885,0.00122231,0.00122231,0.00122231
81,29651.7,1.14242,0.69755,1.11088,0.81967,0.65918,0.76609,0.49274,1.15354,0.69942,1.11871,0.0011112,0.0011112,0.0011112
82,29999.8,1.13503,0.68998,1.10668,0.82012,0.659,0.76625,0.49279,1.15341,0.69912,1.11866,0.00100009,0.00100009,0.00100009
83,30347.4,1.13219,0.68691,1.10363,0.81954,0.65926,0.76613,0.49287,1.1533,0.69877,1.1186,0.00088898,0.00088898,0.00088898
84,30695.9,1.12627,0.68146,1.10052,0.8212,0.65853,0.76609,0.49293,1.15311,0.69842,1.11852,0.00077787,0.00077787,0.00077787
85,31044.8,1.12239,0.67987,1.10039,0.82087,0.65868,0.76595,0.49304,1.15312,0.69815,1.11848,0.00066676,0.00066676,0.00066676
86,31391.2,1.1221,0.67938,1.09861,0.82091,0.6586,0.7659,0.49307,1.15309,0.69795,1.11854,0.00055565,0.00055565,0.00055565
87,31740,1.11512,0.67282,1.09741,0.8191,0.66019,0.76597,0.49313,1.15321,0.69787,1.11864,0.00044454,0.00044454,0.00044454
88,32088.4,1.1162,0.6722,1.09543,0.82096,0.65943,0.76618,0.49323,1.15333,0.69768,1.11877,0.00033343,0.00033343,0.00033343
89,32435.5,1.11068,0.66993,1.09281,0.81927,0.66037,0.76611,0.49321,1.15335,0.69753,1.11871,0.00022232,0.00022232,0.00022232
90,32781.9,1.11151,0.66912,1.09271,0.82112,0.65944,0.76621,0.49334,1.15343,0.69747,1.11877,0.00011121,0.00011121,0.00011121
