step,box_grad_norm,dfl_grad_norm,dfl_box_norm_ratio,grad_cosine,fg_num,loss_box,loss_dfl
41290,1.37951979e-02,2.89766095e-03,2.10048527e-01,3.96420777e-01,7030,1.17176557e+00,1.14129233e+00
41300,1.31898886e-02,2.95856781e-03,2.24305749e-01,4.10562515e-01,6622,1.11902070e+00,1.14517319e+00
41310,1.43005997e-02,3.07559315e-03,2.15067431e-01,4.01826441e-01,6079,1.10392773e+00,1.13199782e+00
41320,1.29455142e-02,3.31076607e-03,2.55746216e-01,4.15396810e-01,6134,1.18163288e+00,1.20826614e+00
41330,1.39425639e-02,2.59792130e-03,1.86330244e-01,3.98624778e-01,8213,1.16377008e+00,1.11050475e+00
41340,1.40468515e-02,2.96944589e-03,2.11395830e-01,4.10523206e-01,6576,1.13521087e+00,1.12670088e+00
41350,1.26330890e-02,2.88607599e-03,2.28453711e-01,3.99996579e-01,8010,1.20680273e+00,1.17687988e+00
41360,1.47303939e-02,3.15335370e-03,2.14071244e-01,4.19397175e-01,6076,1.20971048e+00,1.14218593e+00
41370,1.40995672e-02,2.76947557e-03,1.96422741e-01,4.02344346e-01,7679,1.19953489e+00,1.12800789e+00
41380,1.40860938e-02,2.84387870e-03,2.01892644e-01,4.17224228e-01,7117,1.17876410e+00,1.11185515e+00
41390,1.45287579e-02,2.92254705e-03,2.01156020e-01,4.03708577e-01,6971,1.20138216e+00,1.14873576e+00
41400,1.46891261e-02,2.76541547e-03,1.88262761e-01,4.02560890e-01,7500,1.23952127e+00,1.12638664e+00
41410,1.58446189e-02,3.60729313e-03,2.27666765e-01,3.97012770e-01,5295,1.28550279e+00,1.20446908e+00
41420,1.33266775e-02,2.48416234e-03,1.86405227e-01,4.30951178e-01,9078,1.24774551e+00,1.08793283e+00
41430,1.38852904e-02,3.22147505e-03,2.32006311e-01,3.95642102e-01,6405,1.19784224e+00,1.19384468e+00
41440,1.21587319e-02,2.67843343e-03,2.20288873e-01,4.25244570e-01,7965,1.12274647e+00,1.12496126e+00
41450,1.28535880e-02,2.94709601e-03,2.29281977e-01,4.23694551e-01,7681,1.25465751e+00,1.17411017e+00
41460,1.45505918e-02,2.78951181e-03,1.91711232e-01,4.06271636e-01,6656,1.12357461e+00,1.09706891e+00
41470,1.25689982e-02,2.69823661e-03,2.14673966e-01,4.22156274e-01,8173,1.20079505e+00,1.12844217e+00
41480,1.45739028e-02,2.97611253e-03,2.04208344e-01,4.14363950e-01,6515,1.20583797e+00,1.12682080e+00
41490,1.49494382e-02,3.41217360e-03,2.28247613e-01,3.87702256e-01,6311,1.31990743e+00,1.21730351e+00
41500,1.36789680e-02,2.81096995e-03,2.05495760e-01,4.01839167e-01,8311,1.29924512e+00,1.16181374e+00
41510,1.61182210e-02,3.13425693e-03,1.94454268e-01,4.08032298e-01,5532,1.14276838e+00,1.11636031e+00
41520,1.30110132e-02,3.23442603e-03,2.48591408e-01,4.10292268e-01,6741,1.25185299e+00,1.21739697e+00
41530,1.28124729e-02,3.48367379e-03,2.71897078e-01,4.21351373e-01,5319,1.10868633e+00,1.20459247e+00
41540,1.51008917e-02,4.15457878e-03,2.75121421e-01,4.09666955e-01,4051,1.14139545e+00,1.22339785e+00
41550,1.46645382e-02,2.69719400e-03,1.83926284e-01,4.10425961e-01,8418,1.33077621e+00,1.12561882e+00
41560,1.52215045e-02,3.07560200e-03,2.02056378e-01,4.07351792e-01,6281,1.19602227e+00,1.12996650e+00
41570,1.41641460e-02,3.31860129e-03,2.34295890e-01,4.08633173e-01,5267,1.08345783e+00,1.13785625e+00
41580,1.40820704e-02,2.87270569e-03,2.03997388e-01,4.26889896e-01,6539,1.13132823e+00,1.10772419e+00
41590,1.21589629e-02,2.84318603e-03,2.33834580e-01,4.18755740e-01,7708,1.17715061e+00,1.16393113e+00
41600,1.48065081e-02,3.40300007e-03,2.29831368e-01,3.79383653e-01,5626,1.13938737e+00,1.17516899e+00
41610,1.18515538e-02,3.22579313e-03,2.72183150e-01,4.29776102e-01,6523,1.17397559e+00,1.22425807e+00
41620,1.45030608e-02,2.92690680e-03,2.01813042e-01,4.10172045e-01,7283,1.26379192e+00,1.15280235e+00
41630,1.33425258e-02,2.92206509e-03,2.19003886e-01,4.23333883e-01,7776,1.27884924e+00,1.15664494e+00
41640,1.27596296e-02,2.74896761e-03,2.15442583e-01,4.21767622e-01,7797,1.16930032e+00,1.13526404e+00
41650,1.82335265e-02,3.09643522e-03,1.69820979e-01,3.70878816e-01,6158,1.25313222e+00,1.11124194e+00
41660,1.40896002e-02,2.58956105e-03,1.83792368e-01,4.19586867e-01,8833,1.31227136e+00,1.12006044e+00
41670,1.45689715e-02,2.89655267e-03,1.98816553e-01,3.91015023e-01,6586,1.14110863e+00,1.13601518e+00
41680,1.44369286e-02,3.12023005e-03,2.16128379e-01,4.03294861e-01,6188,1.16269422e+00,1.15377188e+00
41690,1.31686525e-02,3.04992055e-03,2.31604606e-01,4.17692214e-01,6952,1.23366010e+00,1.16349900e+00
41700,1.42556988e-02,2.91578192e-03,2.04534486e-01,4.20385659e-01,6345,1.12227368e+00,1.10550511e+00
41710,1.51443947e-02,3.00979568e-03,1.98739916e-01,3.88456523e-01,6626,1.22219014e+00,1.15554368e+00
41720,1.33946519e-02,2.84710201e-03,2.12555125e-01,4.07014936e-01,8325,1.28267968e+00,1.17583776e+00
41730,1.63437482e-02,2.66276835e-03,1.62922740e-01,3.88951510e-01,7571,1.24281228e+00,1.09126914e+00
41740,1.34478044e-02,3.20476783e-03,2.38311604e-01,4.16505754e-01,6224,1.15352380e+00,1.16689861e+00
41750,1.43949166e-02,3.08189006e-03,2.14095727e-01,3.99617076e-01,6903,1.26063824e+00,1.18123901e+00
41760,1.41366674e-02,3.17830755e-03,2.24827215e-01,3.98024857e-01,6403,1.23272943e+00,1.20253038e+00
41770,1.41985686e-02,2.86453590e-03,2.01748222e-01,4.10988450e-01,6751,1.15425217e+00,1.12152302e+00
41780,1.32220006e-02,2.97483429e-03,2.24991232e-01,4.06384617e-01,6810,1.14709496e+00,1.15618145e+00
41790,1.48427961e-02,3.05671524e-03,2.05939308e-01,3.87271523e-01,6903,1.24690628e+00,1.16948366e+00
41800,1.57197583e-02,3.21342284e-03,2.04419360e-01,3.91693532e-01,5549,1.14030099e+00,1.13483620e+00
41810,1.39951557e-02,3.10634100e-03,2.21958309e-01,4.04382288e-01,6002,1.09680426e+00,1.14593768e+00
41820,1.49382502e-02,3.11201345e-03,2.08325163e-01,3.98541987e-01,6590,1.24604440e+00,1.16577816e+00
41830,1.21888034e-02,2.81236600e-03,2.30733559e-01,4.21963632e-01,8093,1.20211744e+00,1.15030718e+00
41840,1.45162297e-02,3.31905810e-03,2.28644639e-01,4.10802841e-01,5553,1.16545653e+00,1.17769706e+00
41850,1.48226470e-02,2.95897294e-03,1.99625134e-01,4.06230330e-01,7663,1.35200715e+00,1.15322292e+00
41860,1.29916118e-02,2.78703775e-03,2.14525938e-01,4.21399593e-01,7538,1.17993665e+00,1.12504530e+00
41870,1.41470116e-02,2.76046176e-03,1.95126846e-01,4.02958155e-01,7853,1.24558318e+00,1.14372134e+00
41880,1.37619907e-02,3.02707939e-03,2.19959408e-01,4.07522291e-01,5942,1.03664863e+00,1.11685419e+00
41890,1.35211311e-02,2.91895424e-03,2.15880916e-01,4.03228730e-01,7358,1.21383190e+00,1.15774190e+00
41900,1.79161876e-02,2.95407092e-03,1.64882779e-01,3.90569925e-01,6561,1.31848621e+00,1.10252655e+00
41910,1.38732214e-02,3.15598235e-03,2.27487355e-01,4.20247614e-01,5952,1.17295051e+00,1.15194666e+00
41920,1.46605186e-02,2.92922580e-03,1.99803695e-01,3.96542788e-01,7286,1.27318144e+00,1.15388751e+00
41930,1.47875538e-02,3.02015641e-03,2.04236373e-01,3.97351980e-01,7025,1.26404166e+00,1.15915430e+00
41940,1.36978459e-02,2.81433156e-03,2.05457970e-01,4.05570090e-01,7670,1.21265841e+00,1.14829314e+00
41950,1.39273899e-02,3.18114739e-03,2.28409439e-01,4.38755631e-01,6290,1.24751270e+00,1.15486956e+00
41960,1.49112530e-02,3.25720594e-03,2.18439460e-01,3.90227079e-01,5923,1.18406618e+00,1.16933322e+00
41970,1.41013619e-02,2.78260093e-03,1.97328523e-01,4.14479494e-01,8031,1.27572751e+00,1.13347983e+00
41980,1.38127906e-02,2.83785607e-03,2.05451325e-01,4.12528723e-01,7972,1.29284132e+00,1.16580617e+00
41990,1.55096184e-02,3.31302918e-03,2.13611260e-01,3.95143032e-01,5759,1.21246970e+00,1.15689456e+00
42000,1.37745952e-02,2.99278507e-03,2.17268452e-01,4.19030100e-01,6796,1.19697070e+00,1.15332675e+00
42010,1.47093907e-02,3.08987848e-03,2.10061625e-01,3.91010076e-01,6117,1.14772558e+00,1.13807130e+00
42020,1.27407443e-02,2.94729439e-03,2.31328279e-01,4.17288512e-01,7892,1.24557519e+00,1.16927826e+00
42030,1.29179647e-02,2.84759211e-03,2.20436588e-01,4.11408991e-01,7983,1.25413322e+00,1.16510725e+00
42040,1.40196634e-02,2.95200711e-03,2.10561916e-01,4.31266427e-01,6858,1.23751521e+00,1.13393652e+00
42050,1.48980152e-02,2.99588265e-03,2.01092735e-01,3.96536231e-01,7111,1.25150192e+00,1.15089178e+00
42060,1.42533537e-02,3.08091333e-03,2.16153577e-01,4.10669625e-01,6459,1.17709279e+00,1.15335965e+00
42070,1.52869811e-02,2.84122583e-03,1.85859188e-01,4.01174843e-01,6434,1.15055633e+00,1.11139858e+00
42080,1.37005839e-02,2.96287355e-03,2.16258928e-01,4.21690583e-01,6554,1.14090765e+00,1.13222575e+00
42090,1.49153713e-02,3.28283175e-03,2.20097214e-01,3.89114082e-01,6120,1.23852968e+00,1.16386437e+00
42100,1.35425851e-02,3.20039154e-03,2.36320585e-01,4.23104763e-01,7144,1.32588017e+00,1.20187771e+00
42110,1.44301439e-02,2.98452424e-03,2.06825674e-01,4.12735701e-01,6919,1.20331061e+00,1.12629473e+00
42120,1.53430412e-02,3.12788785e-03,2.03863621e-01,4.00201797e-01,5726,1.12895489e+00,1.12309587e+00
42130,1.45904636e-02,2.80706957e-03,1.92390710e-01,4.02156949e-01,7231,1.17697382e+00,1.11328983e+00
42140,1.46976961e-02,3.01793683e-03,2.05334008e-01,4.04779315e-01,6770,1.22192562e+00,1.13450050e+00
42150,1.49772428e-02,3.10361618e-03,2.07222134e-01,4.09065008e-01,6014,1.14927840e+00,1.11091304e+00
42160,1.54483411e-02,3.53566650e-03,2.28870302e-01,4.15942192e-01,4721,1.13075638e+00,1.14932108e+00
42170,1.34627791e-02,2.64179637e-03,1.96229652e-01,4.23872948e-01,8809,1.29143846e+00,1.12743175e+00
42180,1.44399125e-02,2.98656314e-03,2.06826955e-01,3.97080183e-01,6967,1.23307061e+00,1.14171088e+00
42190,1.28458869e-02,2.92892032e-03,2.28004530e-01,4.00123179e-01,8097,1.28226352e+00,1.21068287e+00
42200,1.52927227e-02,3.31397355e-03,2.16702655e-01,4.26814765e-01,5452,1.18251467e+00,1.14387107e+00
42210,1.32643655e-02,3.12825851e-03,2.35839292e-01,4.06748950e-01,6649,1.17427993e+00,1.16437876e+00
42220,1.44098643e-02,2.75470316e-03,1.91167876e-01,4.07636642e-01,7095,1.16103053e+00,1.11472058e+00
42230,1.25568295e-02,2.62685213e-03,2.09197089e-01,4.21745837e-01,8228,1.14728236e+00,1.10442185e+00
42240,1.46428235e-02,3.03257722e-03,2.07103312e-01,4.12154794e-01,5763,1.11507094e+00,1.11975992e+00
42250,1.41780702e-02,3.20743909e-03,2.26225361e-01,3.92744243e-01,6027,1.12635255e+00,1.16039252e+00
42260,1.39525728e-02,2.71456246e-03,1.94556415e-01,4.13368523e-01,8368,1.26461303e+00,1.13115513e+00
42270,1.61396228e-02,2.93337670e-03,1.81750014e-01,4.10207063e-01,6544,1.24923348e+00,1.09673345e+00
42280,1.49418293e-02,3.03482707e-03,2.03109473e-01,3.83774579e-01,6125,1.13825536e+00,1.15144753e+00
42290,1.44558297e-02,3.54016246e-03,2.44895145e-01,4.27713573e-01,4992,1.11543691e+00,1.17542887e+00
42300,1.34101762e-02,2.98932311e-03,2.22914532e-01,4.18131441e-01,6309,1.08138454e+00,1.11950886e+00
42310,1.25399977e-02,3.01555661e-03,2.40475059e-01,4.14860487e-01,7088,1.13753307e+00,1.16426635e+00
42320,1.59023888e-02,3.30767781e-03,2.07998797e-01,3.80157769e-01,6417,1.30800343e+00,1.19670558e+00
42330,1.51606426e-02,2.90484377e-03,1.91604272e-01,4.07826424e-01,6787,1.19265604e+00,1.10559142e+00
42340,1.21655650e-02,2.94560846e-03,2.42126733e-01,4.27943707e-01,7101,1.13656414e+00,1.14177728e+00
42350,1.33297099e-02,3.04555870e-03,2.28478998e-01,4.20654267e-01,6829,1.19396448e+00,1.16352940e+00
42360,1.33753130e-02,2.82498985e-03,2.11209252e-01,4.30253088e-01,6720,1.13239563e+00,1.11143196e+00
42370,1.31744547e-02,2.97331507e-03,2.25687906e-01,4.20859367e-01,6890,1.22197902e+00,1.14926052e+00
42380,1.50507577e-02,3.08679650e-03,2.05092430e-01,3.86524737e-01,6759,1.24782324e+00,1.15612972e+00
42390,1.35585051e-02,2.98285321e-03,2.19998673e-01,4.06644881e-01,7488,1.23824441e+00,1.17195106e+00
42400,1.41746858e-02,2.92784907e-03,2.06554770e-01,4.29287702e-01,6324,1.13702905e+00,1.11417508e+00
42410,1.30228372e-02,2.84273108e-03,2.18288153e-01,4.01866734e-01,7455,1.15285158e+00,1.15122080e+00
42420,1.36361718e-02,3.00325523e-03,2.20241815e-01,4.14968997e-01,7098,1.25273919e+00,1.16504526e+00
42430,1.32946325e-02,3.09266313e-03,2.32624948e-01,4.04556483e-01,6274,1.10835660e+00,1.17118275e+00
42440,1.25786755e-02,2.72693275e-03,2.16790140e-01,4.26573575e-01,7869,1.14861941e+00,1.13047385e+00
42450,1.33972857e-02,3.37644503e-03,2.52024561e-01,4.16111708e-01,5908,1.21680415e+00,1.19863355e+00
42460,1.30783031e-02,3.00869066e-03,2.30052069e-01,4.15307760e-01,7077,1.20646632e+00,1.17115784e+00
42470,1.58731751e-02,3.21483891e-03,2.02532813e-01,3.83075953e-01,6415,1.30973172e+00,1.18011808e+00
42480,1.46776382e-02,2.97345431e-03,2.02583984e-01,3.93670976e-01,7416,1.23949766e+00,1.14589989e+00
42490,1.51843503e-02,2.84168706e-03,1.87145784e-01,3.83799136e-01,8161,1.36288130e+00,1.16072261e+00
42500,1.57562718e-02,3.64606571e-03,2.31404096e-01,3.98993850e-01,5062,1.23693383e+00,1.18462002e+00
42510,1.30394017e-02,3.08356341e-03,2.36480430e-01,4.24465120e-01,7046,1.23395193e+00,1.16773927e+00
42520,1.34222619e-02,3.10338312e-03,2.31211632e-01,4.07120943e-01,7589,1.34762764e+00,1.21037173e+00
42530,1.57222282e-02,3.41682765e-03,2.17324644e-01,4.20997381e-01,4920,1.15835452e+00,1.14031911e+00
42540,1.34976292e-02,2.69420911e-03,1.99606106e-01,4.16247904e-01,7519,1.15930176e+00,1.10470009e+00
42550,1.50054032e-02,2.84839631e-03,1.89824715e-01,4.02511477e-01,7093,1.21604621e+00,1.12122130e+00
42560,1.34827690e-02,3.37947090e-03,2.50651091e-01,4.15922612e-01,5534,1.10904157e+00,1.16236341e+00
42570,1.38773322e-02,3.24164378e-03,2.33592719e-01,3.89557362e-01,6597,1.22683489e+00,1.21436536e+00
42580,1.40893869e-02,2.87247822e-03,2.03875318e-01,4.08334076e-01,6856,1.15489376e+00,1.13264513e+00
42590,1.48748262e-02,3.29548493e-03,2.21547797e-01,4.04852033e-01,5970,1.22414911e+00,1.15991473e+00
42600,1.34717412e-02,3.16347112e-03,2.34822735e-01,3.93645048e-01,7640,1.35142124e+00,1.24657571e+00
42610,1.43121900e-02,3.34594445e-03,2.33782843e-01,3.75436723e-01,6197,1.18689394e+00,1.19719315e+00
42620,1.21726505e-02,2.84598256e-03,2.33801380e-01,4.31556225e-01,7575,1.15296102e+00,1.14016902e+00
42630,1.44546470e-02,3.24042514e-03,2.24178776e-01,3.92121077e-01,5857,1.12654757e+00,1.15886807e+00
42640,1.37472991e-02,2.55048252e-03,1.85526088e-01,4.11314845e-01,9008,1.28810537e+00,1.12667596e+00
42650,1.59789249e-02,2.78081489e-03,1.74030155e-01,4.04269487e-01,6785,1.23965764e+00,1.10373902e+00
42660,1.42078288e-02,3.01312259e-03,2.12074816e-01,4.09579277e-01,6775,1.23713470e+00,1.15113759e+00
42670,1.34947347e-02,3.15108127e-03,2.33504504e-01,4.09526736e-01,7044,1.26315331e+00,1.18163621e+00
42680,1.34068457e-02,2.99488241e-03,2.23384559e-01,4.14170444e-01,6810,1.15143692e+00,1.14976513e+00
42690,1.32653071e-02,3.17609799e-03,2.39428908e-01,4.08832192e-01,6358,1.15188599e+00,1.17705154e+00
42700,1.25221796e-02,2.97486642e-03,2.37567782e-01,4.29294407e-01,6821,1.13649797e+00,1.13997912e+00
42710,1.44664738e-02,3.06816096e-03,2.12087691e-01,4.08926785e-01,6431,1.18834305e+00,1.13547659e+00
42720,1.28556276e-02,2.84310989e-03,2.21156836e-01,4.08694804e-01,7405,1.16671383e+00,1.14823127e+00
42730,1.43388901e-02,3.03510181e-03,2.11669222e-01,3.97268593e-01,7314,1.28917551e+00,1.17325151e+00
42740,1.28050363e-02,2.97708227e-03,2.32493073e-01,4.00045395e-01,6942,1.13589644e+00,1.18014300e+00
42750,1.29271913e-02,3.11294105e-03,2.40805671e-01,4.03431058e-01,7121,1.19746530e+00,1.20594275e+00
42760,1.46454014e-02,3.32353730e-03,2.26933852e-01,4.05142009e-01,5945,1.18983340e+00,1.17260253e+00
42770,1.54639669e-02,2.87730200e-03,1.86064929e-01,4.14424151e-01,6879,1.22106981e+00,1.11172867e+00
42780,1.54069485e-02,3.39235202e-03,2.20183253e-01,4.18447316e-01,5330,1.19349241e+00,1.14462328e+00
42790,1.45127960e-02,3.18994327e-03,2.19802111e-01,3.99090707e-01,6358,1.22051203e+00,1.16505301e+00
42800,1.58930738e-02,3.28033022e-03,2.06399992e-01,3.82193267e-01,6571,1.35025787e+00,1.21582747e+00
42810,1.32797621e-02,2.97617260e-03,2.24113390e-01,4.02588308e-01,7010,1.19664323e+00,1.17238522e+00
42820,1.27512794e-02,2.69581284e-03,2.11415082e-01,4.21735466e-01,9371,1.32875288e+00,1.16356075e+00
42830,1.71518270e-02,2.87838047e-03,1.67817712e-01,3.69242013e-01,6562,1.20988274e+00,1.11140227e+00
42840,1.30773019e-02,3.28311953e-03,2.51054823e-01,4.35030341e-01,5821,1.15185952e+00,1.18325269e+00
42850,1.35442847e-02,2.80863116e-03,2.07366511e-01,4.22776014e-01,7185,1.17863119e+00,1.11274493e+00
42860,1.37607604e-02,3.11799836e-03,2.26586193e-01,4.11456048e-01,7012,1.28307474e+00,1.16867876e+00
42870,1.36498343e-02,2.80451309e-03,2.05461323e-01,3.96692216e-01,8286,1.28319812e+00,1.15871561e+00
42880,1.48102557e-02,3.12920962e-03,2.11286664e-01,3.77306551e-01,6552,1.21515572e+00,1.17692268e+00
42890,1.62138790e-02,3.26995435e-03,2.01676250e-01,3.79650354e-01,6012,1.28031373e+00,1.18259859e+00
42900,1.35182459e-02,2.65926751e-03,1.96716905e-01,4.08938706e-01,8681,1.26100254e+00,1.15155208e+00
42910,1.57832932e-02,3.08011123e-03,1.95150092e-01,4.02610719e-01,6210,1.22347081e+00,1.12916231e+00
42920,1.21955983e-02,2.73360428e-03,2.24146798e-01,4.34649408e-01,8435,1.24844849e+00,1.13859212e+00
42930,1.29302545e-02,2.64291768e-03,2.04397961e-01,4.06598747e-01,7465,1.06508839e+00,1.12202549e+00
42940,1.16396407e-02,2.77888356e-03,2.38743067e-01,4.33770061e-01,8388,1.22684968e+00,1.16663384e+00
42950,1.35828815e-02,2.71625863e-03,1.99976608e-01,4.22816843e-01,7709,1.18958676e+00,1.13280034e+00
42960,1.26557993e-02,3.13147204e-03,2.47433767e-01,4.17440653e-01,6403,1.11402202e+00,1.17633677e+00
42970,1.35677205e-02,2.83058989e-03,2.08626777e-01,4.24999774e-01,7507,1.23369956e+00,1.11976695e+00
42980,1.42461872e-02,3.24866013e-03,2.28037164e-01,4.15535808e-01,6226,1.22157216e+00,1.16754317e+00
42990,1.41912820e-02,2.77218525e-03,1.95344239e-01,4.13039923e-01,6923,1.12205589e+00,1.11166203e+00
43000,1.47014288e-02,3.27262678e-03,2.22606033e-01,3.86699051e-01,6129,1.21930242e+00,1.17314112e+00
43010,1.36889275e-02,2.89686932e-03,2.11621344e-01,3.97317827e-01,6912,1.11738741e+00,1.12810028e+00
43020,1.31425885e-02,2.91304523e-03,2.21649274e-01,4.21687961e-01,7026,1.16478765e+00,1.14185619e+00
43030,1.34704849e-02,3.40314931e-03,2.52637476e-01,4.19868022e-01,6278,1.26516759e+00,1.22097063e+00
43040,1.34269390e-02,2.58138357e-03,1.92254066e-01,4.05211449e-01,7929,1.12505472e+00,1.09915960e+00
43050,1.42911123e-02,3.16160545e-03,2.21228793e-01,4.06450033e-01,6134,1.17026103e+00,1.15017402e+00
43060,1.34066371e-02,2.78215390e-03,2.07520634e-01,4.20019269e-01,8026,1.23434210e+00,1.13244593e+00
43070,1.44207412e-02,3.40217305e-03,2.35922202e-01,3.90544415e-01,5184,1.10072398e+00,1.19635558e+00
43080,1.29715214e-02,2.88404757e-03,2.22336873e-01,4.19736743e-01,7528,1.21058273e+00,1.13592398e+00
43090,1.69391595e-02,3.54049960e-03,2.09012702e-01,3.94943595e-01,5058,1.24000669e+00,1.15476215e+00
43100,1.30654359e-02,2.88297376e-03,2.20656529e-01,4.17985767e-01,7583,1.21595466e+00,1.14789319e+00
43110,1.43868756e-02,3.03369202e-03,2.10865244e-01,4.03892934e-01,6430,1.20185947e+00,1.15733504e+00
43120,1.20724160e-02,3.07685556e-03,2.54866600e-01,4.15086865e-01,7281,1.20212555e+00,1.20651615e+00
43130,1.22445915e-02,2.59564794e-03,2.11983219e-01,4.06816423e-01,8853,1.20124972e+00,1.15919316e+00
43140,1.39341103e-02,2.76023406e-03,1.98091879e-01,4.03690308e-01,7996,1.25038981e+00,1.13739562e+00
43150,1.35152610e-02,2.93496391e-03,2.17159241e-01,4.09958750e-01,7623,1.23096454e+00,1.15378892e+00
43160,1.54924532e-02,2.82491022e-03,1.82341054e-01,3.92875552e-01,7500,1.27647686e+00,1.12101746e+00
43170,1.48333665e-02,3.40986648e-03,2.29878128e-01,4.14502680e-01,5476,1.20735776e+00,1.16036558e+00
43180,1.27467774e-02,2.68734735e-03,2.10825622e-01,4.16236609e-01,7749,1.15533841e+00,1.12417424e+00
43190,1.27565293e-02,2.87590665e-03,2.25445852e-01,4.20966595e-01,7105,1.15164340e+00,1.14860868e+00
43200,1.34800933e-02,2.91285338e-03,2.16085553e-01,4.19841528e-01,7313,1.21862531e+00,1.16187453e+00
43210,1.42332576e-02,2.86675128e-03,2.01412171e-01,4.14938778e-01,6668,1.13198352e+00,1.11036777e+00
43220,1.60760432e-02,2.83408863e-03,1.76292673e-01,3.93295050e-01,6760,1.19392109e+00,1.11244965e+00
43230,1.31327417e-02,3.21409712e-03,2.44739234e-01,4.29471314e-01,5567,1.07223511e+00,1.13877773e+00
43240,1.48275420e-02,3.13660200e-03,2.11538911e-01,3.91917944e-01,5960,1.14264178e+00,1.13958144e+00
43250,1.51921622e-02,2.82804598e-03,1.86151639e-01,4.17629659e-01,6297,1.13150656e+00,1.07984734e+00
43260,1.40328910e-02,3.19973379e-03,2.28016719e-01,4.03591007e-01,5985,1.12751567e+00,1.14984155e+00
43270,1.41470060e-02,3.08449008e-03,2.18031302e-01,4.10985768e-01,6103,1.12411094e+00,1.14719617e+00
43280,1.34365791e-02,2.89306347e-03,2.15312496e-01,4.24437284e-01,6481,1.10951376e+00,1.10964227e+00
43290,1.28418738e-02,2.60078977e-03,2.02524170e-01,4.43320036e-01,7634,1.11759496e+00,1.08339930e+00
43300,1.50911128e-02,2.98395497e-03,1.97729290e-01,4.03939724e-01,6194,1.16927040e+00,1.12939978e+00
43310,1.34723438e-02,2.67001824e-03,1.98185131e-01,4.29120779e-01,7025,1.08180857e+00,1.08344972e+00
43320,1.48872286e-02,3.05081112e-03,2.04928070e-01,3.97783577e-01,7002,1.26946163e+00,1.16482818e+00
43330,1.40487850e-02,3.21974093e-03,2.29182869e-01,4.06354398e-01,6363,1.23060393e+00,1.18441319e+00
43340,1.28752748e-02,3.16343061e-03,2.45698109e-01,4.19116616e-01,6837,1.23585653e+00,1.18983853e+00
43350,1.40889399e-02,2.69142166e-03,1.91030815e-01,3.95416379e-01,7550,1.15277088e+00,1.11192822e+00
43360,1.42778466e-02,3.07128415e-03,2.15108365e-01,4.07599688e-01,6482,1.17721927e+00,1.16093099e+00
43370,1.33503713e-02,2.90865102e-03,2.17870414e-01,4.25534248e-01,7643,1.24679220e+00,1.13890278e+00
43380,1.60067324e-02,2.99195503e-03,1.86918542e-01,3.88867021e-01,6144,1.16041434e+00,1.11712646e+00
43390,1.33408960e-02,2.90382490e-03,2.17663407e-01,4.08898950e-01,7720,1.26882994e+00,1.17137372e+00
43400,1.27067585e-02,2.67301197e-03,2.10361436e-01,4.33233202e-01,7827,1.15466571e+00,1.10238314e+00
43410,1.54705867e-02,3.01489886e-03,1.94879413e-01,3.92593294e-01,6653,1.26966822e+00,1.13576412e+00
43420,1.39229381e-02,2.88838148e-03,2.07454875e-01,4.08230722e-01,6841,1.18768668e+00,1.13841951e+00
43430,1.47505486e-02,3.35348770e-03,2.27346644e-01,4.17318344e-01,5181,1.11800468e+00,1.14752162e+00
43440,1.26572140e-02,2.86167045e-03,2.26090074e-01,4.10917163e-01,7948,1.21214855e+00,1.16852093e+00
43450,1.45185413e-02,3.00708739e-03,2.07120493e-01,3.98509949e-01,7149,1.26684046e+00,1.15512788e+00
43460,1.26609784e-02,2.81061651e-03,2.21990466e-01,4.28110272e-01,8092,1.21678877e+00,1.14580095e+00
43470,1.62535869e-02,3.36360023e-03,2.06945106e-01,4.00243968e-01,5396,1.21038175e+00,1.13833380e+00
43480,1.31850261e-02,3.05394386e-03,2.31622130e-01,4.14436102e-01,5722,1.02472174e+00,1.13241410e+00
43490,1.40519189e-02,2.94044893e-03,2.09256038e-01,4.23963368e-01,6382,1.13005602e+00,1.11778140e+00
43500,1.22433202e-02,2.79988139e-03,2.28686452e-01,4.18082118e-01,8897,1.30125082e+00,1.17775822e+00
43510,1.29531007e-02,2.96530384e-03,2.28926182e-01,4.21126783e-01,6646,1.12093008e+00,1.14551306e+00
43520,1.50819616e-02,3.08816717e-03,2.04758987e-01,3.84925842e-01,6312,1.20784104e+00,1.15828347e+00
43530,1.37124602e-02,2.56526098e-03,1.87075183e-01,4.05561090e-01,9184,1.30147195e+00,1.12536585e+00
43540,1.51905073e-02,2.70020473e-03,1.77756056e-01,3.97395998e-01,7224,1.18718386e+00,1.09375918e+00
43550,1.47191128e-02,2.96416553e-03,2.01382086e-01,4.16996807e-01,6660,1.25418544e+00,1.13859320e+00
43560,1.33405365e-02,2.91844201e-03,2.18764961e-01,3.99548978e-01,8700,1.37528050e+00,1.19617081e+00
43570,1.29081523e-02,2.92951614e-03,2.26950854e-01,4.21662062e-01,6925,1.11798644e+00,1.14236820e+00
43580,1.39341932e-02,2.51280633e-03,1.80333823e-01,4.22280550e-01,9157,1.27180958e+00,1.09797323e+00
43590,1.26668559e-02,2.87662912e-03,2.27098912e-01,4.04253215e-01,8547,1.28836763e+00,1.18729925e+00
43600,1.28953028e-02,3.00944690e-03,2.33375430e-01,4.43607926e-01,6544,1.14519548e+00,1.13173401e+00
